property_id,title,description,listing_type,property_type,status,number_of_page_views,price,property_size,miscellaneous_details,address,city,area,state,country,zip,location_tags,contact_info,images_urls,advert_page_link,page,time_last_updated
20105,Luxury 7 Bedroom Mansion in Asokoro,Luxury 7 Bedroom detached Mansion on Two Floors with bq in Asokoro district.,Sales,Housing,Available,6740,"NGN 1,200,000,000","2,500.00 sq. ft","{'rooms': '6', 'bedrooms': '6', 'bathrooms': '6', 'year_built': '2016', 'garages': '16'}",Asokoro,Abuja,Asokoro,Not Specified,Nigeria,Not Specified,"['Asokoro', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}",['https://www.abujaproperties.com/wp-content/uploads/2016/09/IMAG4176-835x467.jpg'],https://www.abujaproperties.com/properties/luxury-7-bedroom-mansion-in-asokoro/,1,2024-02-16 04:19:44.068934
18322,Luxury Commercial Building at Wuse zone 5,"Commercial building measuring 7,300 sqm is available for sale by owner. This building stands out in zone 5 as one of the best and has a very high R.O.I ( Return On Investment) it is situated by the popular paint market at zone 5.",Sales,Housing,Available,5805,"NGN 1,200,000,000","7,300.00 sq. ft",None,Wuse zone 5,Abuja,Wuse zone 5,Not Specified,Nigeria,Not Specified,"['Wuse-Zone-5', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/ZONE-5-A-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ZONE-5-B-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ZONE-5-C.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/ZONE-5-D-835x467.jpg']",https://www.abujaproperties.com/properties/commercial-building-at-wuse-zone-5/,1,2024-02-16 04:19:45.675281
21960,Brand New Commercial Building for Rent in Wuse 2,"A brand new Luxurious Commercial office building is available for sale at Wuse 2, Abuja. This quality office space is birthed to feature and accommodate Commercial and Business activities which are carefully designed to cater for daily needs and recreation.",Sales,Housing,Available,4053,"NGN 1,200,000,000","1,867.00 sq. ft","{'rooms': '45', 'bedrooms': '49', 'year_built': '2018', 'garages': '20'}",Wuse 2,"Abuja, Abuja FCT",Wuse II,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Wuse-Ll', 'Abuja', 'Abuja-Fct']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2018/04/AM1-633x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM2-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM3-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM4.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM5-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2018/04/AM6-626x467.png']",https://www.abujaproperties.com/properties/brand-new-commercial-building-for-rent-in-wuse-2/,1,2024-02-16 04:19:47.259939
23582,Brand New Luxury 2 units of 6 Bedroom Mansion in Maitama,"A Luxury Brand New 2 units of 6 bedroom duplex is available for sale at Maitama with spacious compound, bright reception and boys quarter.",Sales,Housing,Available,944,"NGN 1,200,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '8', 'bathrooms': '8'}",Not Specified,"Abuja FCT, Maitama",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/01/AW1A-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW2-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW2B-637x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW3-1-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW4-1.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW5-627x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW6.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW7.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW8-384x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/01/AW9.png']",https://www.abujaproperties.com/properties/brand-new-luxury-2-units-of-6-bedroom-mansion-in-maitama/,1,2024-02-16 04:19:48.841430
24201,Brand New 9 Bedroom Mansion at Maitama,Brand new Luxury 9 Bedroom duplex at Maitama district Abuja is available for sale with 2 bedroom guest chalet.,Sales,Housing,Available,476,"NGN 1,200,000,000",Not Specified,"{'rooms': '9', 'bedrooms': '9', 'bathrooms': '9'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA, Maitama",Maitama,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Fctabuja', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ1-694x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ2-700x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ3-700x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ4-701x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ5-696x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ6-688x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ7-695x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2021/10/AQ8-697x467.png']",https://www.abujaproperties.com/properties/brand-new-9-bedroom-mansion-at-maitama/,1,2024-02-16 04:19:50.510083
19273,Strategic Commercial plot at Jabi measuring 3.85 Hectares,We currently have a very good strategic plot located at Jabi district measuring 3.85 Hectares with CofO for outright sale.,Sales,Land,Available,5796,"NGN 1,100,000,000",Not Specified,None,Jabi,Abuja,Jabi,Not Specified,Nigeria,Not Specified,"['Jabi', 'Abuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/03/Screen-Shot-2016-03-29-at-4.29.51-PM-722x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2016/03/Screen-Shot-2016-03-14-at-2.42.26-PM-1.png']",https://www.abujaproperties.com/properties/strategic-commercial-plot-at-jabi-measuring-3-85-hectares/,1,2024-02-16 04:19:51.750230
24786,"Commercial Property at Jabi Measuring 5,289sqm",COMMERCIAL PROPERTY FOR SALE IN ABUJA,Sales,Housing,Available,227,"NGN 1,000,000,000","5,289.00 sq. ft",None,Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Jabi,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Jabi', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/05/ak1a.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/ak1.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/ak2.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/ak3.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/ak4.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/05/Kays-plaza-1b.png']",https://www.abujaproperties.com/properties/commercial-property-at-jabi-measuring-5289sqm/,1,2024-02-16 04:19:53.424798
24447,Brand New Luxury 6 Bedroom Mansion at Asokoro,A Brand New Luxury 6 Bedroom Tasteful Finished Duplex is available for sale at Asokoro district Abuja.,Sales,Housing,Available,912,"NGN 950,000,000",Not Specified,"{'rooms': '6', 'bedrooms': '6', 'bathrooms': '6', 'year_built': '2022', 'garages': '8'}",Not Specified,"Abuja, Abuja FCT, FCT,ABUJA",Asokoro,"Abuja, Abuja FCT, Federal Capital Territory",Nigeria,Not Specified,"['Asokoro', 'Abuja', 'Abuja-Fct', 'Fctabuja']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2022/02/AA1-1-516x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA2-522x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA3-1-519x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA4-1-520x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA5-1-517x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA6-1-520x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA7-1-519x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA8-1-516x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA9-1-519x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2022/02/AA10-1-519x467.png']",https://www.abujaproperties.com/properties/brand-new-luxury-6-bedroom-mansion-at-asokoro/,1,2024-02-16 04:19:55.008168
18897,Exclusive 6 Bedroom Mansion at Maitama,"An extremely outstanding 6 bedroom mansion located at the heart of Maitama, measuring 1,840 sqm is available for sale. This property comes fully serviced with massive rooms, stadium size kitchen, swimming pool, cookers, study room, walk in closets, Jacuzzi, 2 rooms guest chalet, 2 rooms boys quarter, green area, Gymnasium, 4 large sitting rooms, fitted kitchen and lots more. The finishing of this property is EXTREMELY RARE! Good road network, security and a close distance to the hilton.",Sales,Housing,Available,2135,"NGN 950,000,000","1,840.00 sq. ft","{'rooms': '6', 'bedrooms': '10', 'bathrooms': '10', 'year_built': '2015'}",Maitama,Maitama,Maitama,Not Specified,Nigeria,Not Specified,"['Maitama', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1951-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1957-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1958-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1959-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1961-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1962-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1966-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1969-2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1970-3-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1971-2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1973-2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1975-2-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1977-835x467.jpg', 'https://www.abujaproperties.com/wp-content/uploads/2016/01/IMAG1978-2-835x467.jpg']",https://www.abujaproperties.com/properties/exclusive-luxury-6-bedroom-house-at-maitama/,1,2024-02-16 04:19:56.559503
22654,Brand New 7 Bedroom Duplex in Maitama,"A brand new 7 bedroom detached duplex is available for sale in the heart of Maitama district, Abuja.",Sales,Housing,Available,1348,"NGN 900,000,000",760.00 sq. ft,"{'rooms': '7', 'bedrooms': '9', 'bathrooms': '9', 'year_built': '2019', 'garages': '12'}",Maitama,"Abuja, Abuja FCT, Maitama",Maitama,"Abuja, Abuja FCT",Nigeria,Not Specified,"['Maitama', 'Abuja', 'Abuja-Fct', 'Maitama']","{'contact_address': 'Plot 128 Osun Crescent Maitama, Abuja.', 'phone': '0806 393 3400, 0803 324 9800, 0705 111 6400,', 'email': 'info@abujaproperties.com, abuja@abujaproperties.com'}","['https://www.abujaproperties.com/wp-content/uploads/2019/04/AW1A-626x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW1-719x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW2-627x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW3-626x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW4-626x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW5-630x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW6.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW7-628x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW8-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW8-1-625x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW9-632x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW10-629x467.png', 'https://www.abujaproperties.com/wp-content/uploads/2019/04/AW11-628x467.png']",https://www.abujaproperties.com/properties/brand-new-7-bedroom-detached-duplex-in-maitama/,1,2024-02-16 04:19:58.253377
